"filename", "language", "C#", "ASP.NET Razor", "PostCSS", "JSON", "XML", "JavaScript", "Markdown", "MS SQL", "comment", "blank", "total"
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Data_MVC/Views/Shared/_Layout.cshtml.css", "PostCSS", 0, 0, 38, 0, 0, 0, 0, 0, 2, 9, 49
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Data_MVC/Views/Shared/_ValidationScriptsPartial.cshtml", "ASP.NET Razor", 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 3
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Data_MVC/Views/_ViewImports.cshtml", "ASP.NET Razor", 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Data_MVC/Views/_ViewStart.cshtml", "ASP.NET Razor", 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Data_MVC/appsettings.json", "JSON", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 12
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Data_MVC/wwwroot/css/site.css", "PostCSS", 0, 0, 25, 0, 0, 0, 0, 0, 0, 6, 31
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Data_MVC/wwwroot/js/site.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 5
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Data_MVC/wwwroot/lib/bootstrap/dist/css/bootstrap-grid.css", "PostCSS", 0, 0, 3886, 0, 0, 0, 0, 0, 6, 193, 4085
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Data_MVC/wwwroot/lib/bootstrap/dist/css/bootstrap-grid.min.css", "PostCSS", 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 6
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Data_MVC/wwwroot/lib/bootstrap/dist/css/bootstrap-grid.rtl.css", "PostCSS", 0, 0, 3886, 0, 0, 0, 0, 0, 6, 192, 4084
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Data_MVC/wwwroot/lib/bootstrap/dist/css/bootstrap-grid.rtl.min.css", "PostCSS", 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 6
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Data_MVC/wwwroot/lib/bootstrap/dist/css/bootstrap-reboot.css", "PostCSS", 0, 0, 518, 0, 0, 0, 0, 0, 14, 65, 597
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Data_MVC/wwwroot/lib/bootstrap/dist/css/bootstrap-reboot.min.css", "PostCSS", 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 6
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Data_MVC/wwwroot/lib/bootstrap/dist/css/bootstrap-reboot.rtl.css", "PostCSS", 0, 0, 524, 0, 0, 0, 0, 0, 6, 64, 594
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Data_MVC/wwwroot/lib/bootstrap/dist/css/bootstrap-reboot.rtl.min.css", "PostCSS", 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 6
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Data_MVC/wwwroot/lib/bootstrap/dist/css/bootstrap-utilities.css", "PostCSS", 0, 0, 4891, 0, 0, 0, 0, 0, 8, 503, 5402
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Data_MVC/wwwroot/lib/bootstrap/dist/css/bootstrap-utilities.min.css", "PostCSS", 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 6
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Data_MVC/wwwroot/lib/bootstrap/dist/css/bootstrap-utilities.rtl.css", "PostCSS", 0, 0, 4887, 0, 0, 0, 0, 0, 6, 500, 5393
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Data_MVC/wwwroot/lib/bootstrap/dist/css/bootstrap-utilities.rtl.min.css", "PostCSS", 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 6
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Data_MVC/wwwroot/lib/bootstrap/dist/css/bootstrap.css", "PostCSS", 0, 0, 11136, 0, 0, 0, 0, 0, 24, 897, 12057
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Data_MVC/wwwroot/lib/bootstrap/dist/css/bootstrap.min.css", "PostCSS", 0, 0, 5, 0, 0, 0, 0, 0, 1, 0, 6
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Data_MVC/wwwroot/lib/bootstrap/dist/css/bootstrap.rtl.css", "PostCSS", 0, 0, 11138, 0, 0, 0, 0, 0, 6, 886, 12030
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Data_MVC/wwwroot/lib/bootstrap/dist/css/bootstrap.rtl.min.css", "PostCSS", 0, 0, 5, 0, 0, 0, 0, 0, 1, 0, 6
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Data_MVC/wwwroot/lib/bootstrap/dist/js/bootstrap.bundle.js", "JavaScript", 0, 0, 0, 0, 0, 5064, 0, 0, 655, 596, 6315
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Data_MVC/wwwroot/lib/bootstrap/dist/js/bootstrap.bundle.min.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 7
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Data_MVC/wwwroot/lib/bootstrap/dist/js/bootstrap.esm.js", "JavaScript", 0, 0, 0, 0, 0, 3568, 0, 0, 578, 302, 4448
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Data_MVC/wwwroot/lib/bootstrap/dist/js/bootstrap.esm.min.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 7
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Data_MVC/wwwroot/lib/bootstrap/dist/js/bootstrap.js", "JavaScript", 0, 0, 0, 0, 0, 3604, 0, 0, 584, 307, 4495
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Data_MVC/wwwroot/lib/bootstrap/dist/js/bootstrap.min.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 7
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Data_MVC/wwwroot/lib/jquery-validation-unobtrusive/dist/jquery.validate.unobtrusive.js", "JavaScript", 0, 0, 0, 0, 0, 306, 0, 0, 76, 54, 436
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Data_MVC/wwwroot/lib/jquery-validation-unobtrusive/dist/jquery.validate.unobtrusive.min.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 7, 0, 8
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Data_MVC/wwwroot/lib/jquery-validation/LICENSE.md", "Markdown", 0, 0, 0, 0, 0, 0, 18, 0, 0, 5, 23
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Data_MVC/wwwroot/lib/jquery-validation/dist/additional-methods.js", "JavaScript", 0, 0, 0, 0, 0, 1106, 0, 0, 258, 141, 1505
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Data_MVC/wwwroot/lib/jquery-validation/dist/additional-methods.min.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 4
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Data_MVC/wwwroot/lib/jquery-validation/dist/jquery.validate.js", "JavaScript", 0, 0, 0, 0, 0, 1265, 0, 0, 188, 250, 1703
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Data_MVC/wwwroot/lib/jquery-validation/dist/jquery.validate.min.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 4
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Data_MVC/wwwroot/lib/jquery/dist/jquery.js", "JavaScript", 0, 0, 0, 0, 0, 6767, 0, 0, 1887, 2063, 10717
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Data_MVC/wwwroot/lib/jquery/dist/jquery.min.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 3
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Data_MVC/wwwroot/lib/jquery/dist/jquery.slim.js", "JavaScript", 0, 0, 0, 0, 0, 5381, 0, 0, 1558, 1679, 8618
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Data_MVC/wwwroot/lib/jquery/dist/jquery.slim.min.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 3
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Controllers/FertilizerController.cs", "C#", 132, 0, 0, 0, 0, 0, 0, 0, 8, 23, 163
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Controllers/HomeController.cs", "C#", 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 33
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Controllers/ObservationController.cs", "C#", 132, 0, 0, 0, 0, 0, 0, 0, 8, 23, 163
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Controllers/PlantController.cs", "C#", 132, 0, 0, 0, 0, 0, 0, 0, 8, 23, 163
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Controllers/SensorController.cs", "C#", 132, 0, 0, 0, 0, 0, 0, 0, 8, 23, 163
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Controllers/SoilHumidityCategoryController.cs", "C#", 119, 0, 0, 0, 0, 0, 0, 0, 8, 22, 149
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Controllers/SpecimenController.cs", "C#", 132, 0, 0, 0, 0, 0, 0, 0, 8, 23, 163
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Controllers/WateringController.cs", "C#", 132, 0, 0, 0, 0, 0, 0, 0, 8, 23, 163
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Controllers/ZoneCategoryController.cs", "C#", 119, 0, 0, 0, 0, 0, 0, 0, 8, 21, 148
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Controllers/ZoneController.cs", "C#", 132, 0, 0, 0, 0, 0, 0, 0, 8, 23, 163
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Dtos/FertilizerDto.cs", "C#", 20, 0, 0, 0, 0, 0, 0, 0, 0, 2, 22
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Dtos/ObservationDto.cs", "C#", 24, 0, 0, 0, 0, 0, 0, 0, 0, 3, 27
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Dtos/PlantDto.cs", "C#", 29, 0, 0, 0, 0, 0, 0, 0, 0, 3, 32
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Dtos/SensorDto.cs", "C#", 30, 0, 0, 0, 0, 0, 0, 0, 0, 3, 33
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Dtos/SoilHumidityCategoryDto.cs", "C#", 22, 0, 0, 0, 0, 0, 0, 0, 0, 2, 24
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Dtos/SpecimenDto.cs", "C#", 20, 0, 0, 0, 0, 0, 0, 0, 0, 3, 23
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Dtos/WateringDto.cs", "C#", 28, 0, 0, 0, 0, 0, 0, 0, 0, 3, 31
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Dtos/ZoneCategoryDto.cs", "C#", 48, 0, 0, 0, 0, 0, 0, 0, 0, 3, 51
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Dtos/ZoneDto.cs", "C#", 19, 0, 0, 0, 0, 0, 0, 0, 0, 2, 21
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Enums/ObservationRating.cs", "C#", 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Enums/SensorType.cs", "C#", 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Greenhouse_Ressource_MVC.csproj", "XML", 0, 0, 0, 0, 14, 0, 0, 0, 0, 4, 18
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Interfaces/IFertilizerServiceProxy.cs", "C#", 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Interfaces/IObservationServiceProxy.cs", "C#", 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Interfaces/IPlantServiceProxy.cs", "C#", 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Interfaces/ISensorServiceProxy.cs", "C#", 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Interfaces/IServiceProxy.cs", "C#", 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Interfaces/ISoilHumidityCategoryServiceProxy.cs", "C#", 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Interfaces/ISpecimenServiceProxy.cs", "C#", 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Interfaces/IWateringServiceProxy.cs", "C#", 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Interfaces/IZoneCategoryServiceProxy.cs", "C#", 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Interfaces/IZoneServiceProxy.cs", "C#", 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Program.cs", "C#", 17, 0, 0, 0, 0, 0, 0, 0, 3, 10, 30
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Properties/launchSettings.json", "JSON", 0, 0, 0, 23, 0, 0, 0, 0, 0, 1, 24
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Services/FertilizerServiceProxy.cs", "C#", 12, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Services/ObservationServiceProxy.cs", "C#", 12, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Services/PlantServiceProxy.cs", "C#", 11, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Services/SensorServiceProxy.cs", "C#", 11, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Services/ServiceProxy.cs", "C#", 50, 0, 0, 0, 0, 0, 0, 0, 0, 16, 66
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Services/SoilHumidityCategoryServiceProxy.cs", "C#", 12, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Services/SpecimenServiceProxy.cs", "C#", 10, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Services/WateringServiceProxy.cs", "C#", 11, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Services/ZoneCategoryServiceProxy.cs", "C#", 12, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Services/ZoneServiceProxy.cs", "C#", 12, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Views/Home/Index.cshtml", "ASP.NET Razor", 0, 7, 0, 0, 0, 0, 0, 0, 0, 2, 9
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Views/Home/Privacy.cshtml", "ASP.NET Razor", 0, 5, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Views/Shared/Error.cshtml", "ASP.NET Razor", 0, 22, 0, 0, 0, 0, 0, 0, 0, 4, 26
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Views/Shared/_Layout.cshtml", "ASP.NET Razor", 0, 49, 0, 0, 0, 0, 0, 0, 0, 2, 51
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Views/Shared/_Layout.cshtml.css", "PostCSS", 0, 0, 38, 0, 0, 0, 0, 0, 2, 9, 49
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Views/Shared/_ValidationScriptsPartial.cshtml", "ASP.NET Razor", 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 3
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Views/_ViewImports.cshtml", "ASP.NET Razor", 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/Views/_ViewStart.cshtml", "ASP.NET Razor", 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/appsettings.json", "JSON", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 12
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/wwwroot/css/site.css", "PostCSS", 0, 0, 25, 0, 0, 0, 0, 0, 0, 6, 31
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/wwwroot/js/site.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 5
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/wwwroot/lib/bootstrap/dist/css/bootstrap-grid.css", "PostCSS", 0, 0, 3886, 0, 0, 0, 0, 0, 6, 193, 4085
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/wwwroot/lib/bootstrap/dist/css/bootstrap-grid.min.css", "PostCSS", 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 6
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/wwwroot/lib/bootstrap/dist/css/bootstrap-grid.rtl.css", "PostCSS", 0, 0, 3886, 0, 0, 0, 0, 0, 6, 192, 4084
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/wwwroot/lib/bootstrap/dist/css/bootstrap-grid.rtl.min.css", "PostCSS", 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 6
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/wwwroot/lib/bootstrap/dist/css/bootstrap-reboot.css", "PostCSS", 0, 0, 518, 0, 0, 0, 0, 0, 14, 65, 597
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/wwwroot/lib/bootstrap/dist/css/bootstrap-reboot.min.css", "PostCSS", 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 6
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/wwwroot/lib/bootstrap/dist/css/bootstrap-reboot.rtl.css", "PostCSS", 0, 0, 524, 0, 0, 0, 0, 0, 6, 64, 594
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/wwwroot/lib/bootstrap/dist/css/bootstrap-reboot.rtl.min.css", "PostCSS", 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 6
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/wwwroot/lib/bootstrap/dist/css/bootstrap-utilities.css", "PostCSS", 0, 0, 4891, 0, 0, 0, 0, 0, 8, 503, 5402
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/wwwroot/lib/bootstrap/dist/css/bootstrap-utilities.min.css", "PostCSS", 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 6
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/wwwroot/lib/bootstrap/dist/css/bootstrap-utilities.rtl.css", "PostCSS", 0, 0, 4887, 0, 0, 0, 0, 0, 6, 500, 5393
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/wwwroot/lib/bootstrap/dist/css/bootstrap-utilities.rtl.min.css", "PostCSS", 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 6
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/wwwroot/lib/bootstrap/dist/css/bootstrap.css", "PostCSS", 0, 0, 11136, 0, 0, 0, 0, 0, 24, 897, 12057
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/wwwroot/lib/bootstrap/dist/css/bootstrap.min.css", "PostCSS", 0, 0, 5, 0, 0, 0, 0, 0, 1, 0, 6
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/wwwroot/lib/bootstrap/dist/css/bootstrap.rtl.css", "PostCSS", 0, 0, 11138, 0, 0, 0, 0, 0, 6, 886, 12030
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/wwwroot/lib/bootstrap/dist/css/bootstrap.rtl.min.css", "PostCSS", 0, 0, 5, 0, 0, 0, 0, 0, 1, 0, 6
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/wwwroot/lib/bootstrap/dist/js/bootstrap.bundle.js", "JavaScript", 0, 0, 0, 0, 0, 5064, 0, 0, 655, 596, 6315
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/wwwroot/lib/bootstrap/dist/js/bootstrap.bundle.min.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 7
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/wwwroot/lib/bootstrap/dist/js/bootstrap.esm.js", "JavaScript", 0, 0, 0, 0, 0, 3568, 0, 0, 578, 302, 4448
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/wwwroot/lib/bootstrap/dist/js/bootstrap.esm.min.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 7
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/wwwroot/lib/bootstrap/dist/js/bootstrap.js", "JavaScript", 0, 0, 0, 0, 0, 3604, 0, 0, 584, 307, 4495
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/wwwroot/lib/bootstrap/dist/js/bootstrap.min.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 7
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/wwwroot/lib/jquery-validation-unobtrusive/dist/jquery.validate.unobtrusive.js", "JavaScript", 0, 0, 0, 0, 0, 306, 0, 0, 76, 54, 436
"/Users/alexbelanger-lemay/Desktop/Green_House/Smart_Greenhouse/Greenhouse_Ressource_MVC/wwwroot/lib/jquery-validation-unobtrusive/dist/jquery.validate.unobtrusive.min.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 7, 0, 8
